"iso_code","location","date","people_fully_vaccinated_per_hundred","stringency_index","population","population_density","median_age","gdp_per_capita"
"LBY","Libya",2021-12-07,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-08,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-09,10.44,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-10,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-11,10.79,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-12,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-13,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-14,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-15,10.88,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-16,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-17,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-18,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-19,11.3,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-20,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-21,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-22,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-23,11.39,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-24,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-25,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-26,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-27,11.74,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-28,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-29,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-30,11.87,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2021-12-31,NA,42.59,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-01,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-02,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-03,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-04,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-05,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-06,12.44,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-07,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-08,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-09,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-10,13.13,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-11,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-12,13.31,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-13,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-14,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-15,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-16,13.51,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-17,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-18,13.61,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-19,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-20,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-21,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-22,13.81,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-23,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-24,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-25,14.02,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-26,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-27,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-28,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-29,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-30,14.31,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-01-31,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-01,14.49,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-02,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-03,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-04,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-05,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-06,14.72,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-07,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-08,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-09,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-10,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-11,NA,51.85,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-12,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-13,15.08,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-14,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-15,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-16,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-17,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-18,NA,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-19,15.38,50,6958538,3.623,29,17881.509
"LBY","Libya",2022-02-20,15.41,50,6958538,3.623,29,17881.509
"LIE","Liechtenstein",2021-11-22,65.13,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-23,65.16,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-24,65.33,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-25,65.34,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-26,65.36,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-27,65.37,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-28,65.37,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-29,65.44,36.11,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-11-30,65.49,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-01,65.67,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-02,65.82,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-03,65.83,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-04,65.83,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-05,65.83,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-06,66.02,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-07,66.06,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-08,66.07,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-09,66.1,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-10,66.27,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-11,66.27,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-12,66.27,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-13,66.48,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-14,66.54,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-15,66.59,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-16,66.63,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-17,66.64,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-18,66.64,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-19,66.64,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-20,66.71,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-21,66.78,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-22,66.84,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-23,66.87,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-24,66.87,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-25,66.87,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-26,66.87,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-27,66.87,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-28,66.92,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-29,66.92,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-30,66.93,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2021-12-31,66.93,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-01,66.93,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-02,66.93,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-03,67.03,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-04,67.11,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-05,67.16,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-06,67.16,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-07,67.19,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-08,67.2,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-09,67.2,54.63,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-10,67.29,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-11,67.38,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-12,67.46,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-13,67.51,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-14,67.61,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-15,67.61,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-16,67.61,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-17,67.75,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-18,67.8,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-19,67.87,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-20,67.9,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-21,67.95,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-22,67.95,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-23,67.95,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-24,67.96,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-25,67.97,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-26,67.98,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-27,67.98,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-28,67.99,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-29,67.99,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-30,67.99,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-01-31,68.08,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-01,68.15,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-02,68.15,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-03,68.15,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-04,68.16,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-05,68.45,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-06,68.45,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-07,68.47,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-08,68.55,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-09,68.57,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-10,68.57,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-11,68.57,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-12,68.59,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-13,68.59,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-14,68.6,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-15,68.6,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-16,68.6,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-17,68.74,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-18,68.74,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-19,68.74,47.22,38254,237.012,NA,NA
"LIE","Liechtenstein",2022-02-20,68.74,47.22,38254,237.012,NA,NA
"LTU","Lithuania",2021-11-22,65.67,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-23,65.73,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-24,65.82,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-25,65.93,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-26,66.05,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-27,66.07,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-28,66.08,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-29,66.19,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-11-30,66.29,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-01,66.38,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-02,66.48,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-03,66.6,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-04,66.62,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-05,66.63,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-06,66.73,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-07,66.81,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-08,66.89,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-09,66.98,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-10,67.09,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-11,67.1,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-12,67.11,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-13,67.19,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-14,67.26,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-15,67.33,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-16,67.41,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-17,67.5,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-18,67.52,46.3,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-19,67.52,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-20,67.61,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-21,67.68,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-22,67.75,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-23,67.82,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-24,67.82,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-25,67.82,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-26,67.82,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-27,67.91,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-28,67.97,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-29,68.03,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-30,68.09,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2021-12-31,68.11,50,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-01,68.11,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-02,68.11,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-03,68.17,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-04,68.23,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-05,68.29,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-06,68.37,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-07,68.46,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-08,68.49,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-09,68.5,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-10,68.56,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-11,68.61,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-12,68.66,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-13,68.71,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-14,68.75,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-15,68.75,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-16,68.76,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-17,68.8,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-18,68.84,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-19,68.89,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-20,68.92,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-21,68.96,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-22,68.97,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-23,68.97,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-24,69,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-25,69.03,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-26,69.07,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-27,69.11,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-28,69.17,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-29,69.17,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-30,69.17,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-01-31,69.2,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-01,69.23,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-02,69.25,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-03,69.28,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-04,69.31,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-05,69.32,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-06,69.32,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-07,69.33,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-08,69.35,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-09,69.36,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-10,69.38,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-11,69.4,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-12,69.4,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-13,69.41,53.7,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-14,69.42,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-15,69.43,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-16,69.43,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-17,69.45,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-18,69.47,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-19,69.47,50.93,2689862,45.135,43.5,29524.265
"LTU","Lithuania",2022-02-20,69.47,50.93,2689862,45.135,43.5,29524.265
"OWID_LIC","Low income",2021-11-22,2.49,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-23,2.5,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-24,2.58,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-25,2.58,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-26,2.6,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-27,2.6,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-28,2.6,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-29,2.65,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-11-30,2.66,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-01,2.66,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-02,2.69,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-03,2.73,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-04,2.73,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-05,2.74,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-06,2.75,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-07,2.75,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-08,2.87,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-09,2.96,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-10,2.99,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-11,2.99,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-12,3,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-13,3.05,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-14,3.05,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-15,3.1,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-16,3.11,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-17,3.13,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-18,3.13,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-19,3.13,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-20,3.26,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-21,3.26,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-22,3.31,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-23,3.32,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-24,3.33,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-25,3.33,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-26,3.42,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-27,3.5,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-28,3.95,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-29,3.96,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-30,3.98,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2021-12-31,3.99,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-01,4.03,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-02,4.04,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-03,4.06,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-04,4.07,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-05,4.13,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-06,4.19,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-07,4.23,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-08,4.23,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-09,4.24,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-10,4.52,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-11,4.53,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-12,4.53,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-13,4.54,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-14,4.54,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-15,4.58,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-16,4.59,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-17,4.69,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-18,4.72,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-19,4.91,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-20,4.91,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-21,4.94,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-22,4.94,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-23,4.96,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-24,4.97,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-25,4.97,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-26,5.02,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-27,5.27,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-28,5.32,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-29,5.32,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-30,5.33,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-01-31,5.36,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-01,5.36,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-02,5.44,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-03,5.44,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-04,5.44,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-05,5.47,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-06,5.52,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-07,5.54,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-08,5.54,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-09,5.54,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-10,5.56,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-11,5.56,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-12,5.59,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-13,5.59,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-14,5.63,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-15,5.95,NA,665149040,NA,NA,NA
"OWID_LIC","Low income",2022-02-16,5.96,NA,665149040,NA,NA,NA
