"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2022-01-18,"GW","Guinea-Bissau","Africa",30,7034,0,152
2022-01-19,"GW","Guinea-Bissau","Africa",106,7140,1,153
2022-01-20,"GW","Guinea-Bissau","Africa",82,7222,0,153
2022-01-21,"GW","Guinea-Bissau","Africa",62,7284,0,153
2022-01-22,"GW","Guinea-Bissau","Africa",9,7293,0,153
2022-01-23,"GW","Guinea-Bissau","Africa",0,7293,0,153
2022-01-24,"GW","Guinea-Bissau","Africa",0,7293,0,153
2022-01-25,"GW","Guinea-Bissau","Africa",0,7293,0,153
2022-01-26,"GW","Guinea-Bissau","Africa",0,7293,0,153
2022-01-27,"GW","Guinea-Bissau","Africa",215,7508,1,154
2022-01-28,"GW","Guinea-Bissau","Africa",11,7519,0,154
2022-01-29,"GW","Guinea-Bissau","Africa",25,7544,0,154
2022-01-30,"GW","Guinea-Bissau","Africa",32,7576,0,154
2022-01-31,"GW","Guinea-Bissau","Africa",10,7586,2,156
2022-02-01,"GW","Guinea-Bissau","Africa",0,7586,0,156
2022-02-02,"GW","Guinea-Bissau","Africa",0,7586,0,156
2022-02-03,"GW","Guinea-Bissau","Africa",105,7691,0,156
2022-02-04,"GW","Guinea-Bissau","Africa",58,7749,2,158
2022-02-05,"GW","Guinea-Bissau","Africa",0,7749,0,158
2022-02-06,"GW","Guinea-Bissau","Africa",0,7749,0,158
2022-02-07,"GW","Guinea-Bissau","Africa",23,7772,0,158
2022-02-08,"GW","Guinea-Bissau","Africa",0,7772,0,158
2022-02-09,"GW","Guinea-Bissau","Africa",30,7802,0,158
2022-02-10,"GW","Guinea-Bissau","Africa",11,7813,0,158
2022-02-11,"GW","Guinea-Bissau","Africa",7,7820,0,158
2022-02-12,"GW","Guinea-Bissau","Africa",0,7820,0,158
2022-02-13,"GW","Guinea-Bissau","Africa",29,7849,3,161
2022-02-14,"GW","Guinea-Bissau","Africa",0,7849,3,164
2022-02-15,"GW","Guinea-Bissau","Africa",0,7849,0,164
2022-02-16,"GW","Guinea-Bissau","Africa",29,7878,0,164
2022-02-17,"GW","Guinea-Bissau","Africa",11,7889,0,164
2022-02-18,"GW","Guinea-Bissau","Africa",2,7891,0,164
2022-02-19,"GW","Guinea-Bissau","Africa",14,7905,2,166
2022-02-20,"GW","Guinea-Bissau","Africa",2,7907,0,166
2022-02-21,"GW","Guinea-Bissau","Africa",0,7907,0,166
2022-02-22,"GW","Guinea-Bissau","Africa",0,7907,0,166
2022-02-23,"GW","Guinea-Bissau","Africa",46,7953,0,166
2022-02-24,"GW","Guinea-Bissau","Africa",19,7972,0,166
2022-02-25,"GW","Guinea-Bissau","Africa",0,7972,0,166
2022-02-26,"GW","Guinea-Bissau","Africa",13,7985,0,166
2022-02-27,"GW","Guinea-Bissau","Africa",0,7985,0,166
2022-02-28,"GW","Guinea-Bissau","Africa",16,8001,1,167
2022-03-01,"GW","Guinea-Bissau","Africa",21,8022,0,167
2022-03-02,"GW","Guinea-Bissau","Africa",5,8027,0,167
2022-03-03,"GW","Guinea-Bissau","Africa",0,8027,0,167
2022-03-04,"GW","Guinea-Bissau","Africa",0,8027,0,167
2022-03-05,"GW","Guinea-Bissau","Africa",0,8027,0,167
2022-03-06,"GW","Guinea-Bissau","Africa",0,8027,0,167
2021-12-06,"GY","Guyana","Americas",50,38118,3,1004
2021-12-07,"GY","Guyana","Americas",42,38160,2,1006
2021-12-08,"GY","Guyana","Americas",57,38217,2,1008
2021-12-09,"GY","Guyana","Americas",44,38261,1,1009
2021-12-10,"GY","Guyana","Americas",72,38333,0,1009
2021-12-11,"GY","Guyana","Americas",69,38402,5,1014
2021-12-12,"GY","Guyana","Americas",51,38453,2,1016
2021-12-13,"GY","Guyana","Americas",39,38492,1,1017
2021-12-14,"GY","Guyana","Americas",62,38554,3,1020
2021-12-15,"GY","Guyana","Americas",14,38568,3,1023
2021-12-16,"GY","Guyana","Americas",50,38618,1,1024
2021-12-17,"GY","Guyana","Americas",66,38684,1,1025
2021-12-18,"GY","Guyana","Americas",44,38728,1,1026
2021-12-19,"GY","Guyana","Americas",23,38751,2,1028
2021-12-20,"GY","Guyana","Americas",66,38817,0,1028
2021-12-21,"GY","Guyana","Americas",53,38870,2,1030
2021-12-22,"GY","Guyana","Americas",21,38891,3,1033
2021-12-23,"GY","Guyana","Americas",35,38926,6,1039
2021-12-24,"GY","Guyana","Americas",40,38966,1,1040
2021-12-25,"GY","Guyana","Americas",32,38998,2,1042
2021-12-26,"GY","Guyana","Americas",44,39042,0,1042
2021-12-27,"GY","Guyana","Americas",44,39086,3,1045
2021-12-28,"GY","Guyana","Americas",21,39107,3,1048
2021-12-29,"GY","Guyana","Americas",12,39119,2,1050
2021-12-30,"GY","Guyana","Americas",32,39151,0,1050
2021-12-31,"GY","Guyana","Americas",87,39238,1,1051
2022-01-01,"GY","Guyana","Americas",157,39395,1,1052
2022-01-02,"GY","Guyana","Americas",178,39573,2,1054
2022-01-03,"GY","Guyana","Americas",206,39779,0,1054
2022-01-04,"GY","Guyana","Americas",281,40060,1,1055
2022-01-05,"GY","Guyana","Americas",94,40154,1,1056
2022-01-06,"GY","Guyana","Americas",485,40639,2,1058
2022-01-07,"GY","Guyana","Americas",779,41418,2,1060
2022-01-08,"GY","Guyana","Americas",967,42385,0,1060
2022-01-09,"GY","Guyana","Americas",844,43229,6,1066
2022-01-10,"GY","Guyana","Americas",1016,44245,1,1067
2022-01-11,"GY","Guyana","Americas",662,44907,3,1070
2022-01-12,"GY","Guyana","Americas",433,45340,0,1070
2022-01-13,"GY","Guyana","Americas",665,46005,3,1073
2022-01-14,"GY","Guyana","Americas",1000,47005,2,1075
2022-01-15,"GY","Guyana","Americas",2051,49056,6,1081
2022-01-16,"GY","Guyana","Americas",0,49056,0,1081
2022-01-17,"GY","Guyana","Americas",0,49056,0,1081
2022-01-18,"GY","Guyana","Americas",2147,51203,14,1095
2022-01-19,"GY","Guyana","Americas",0,51203,0,1095
2022-01-20,"GY","Guyana","Americas",1975,53178,6,1101
2022-01-21,"GY","Guyana","Americas",743,53921,7,1108
2022-01-22,"GY","Guyana","Americas",815,54736,3,1111
2022-01-23,"GY","Guyana","Americas",892,55628,11,1122
2022-01-24,"GY","Guyana","Americas",957,56585,8,1130
2022-01-25,"GY","Guyana","Americas",642,57227,4,1134
2022-01-26,"GY","Guyana","Americas",173,57400,4,1138
2022-01-27,"GY","Guyana","Americas",372,57772,10,1148
2022-01-28,"GY","Guyana","Americas",424,58196,6,1154
2022-01-29,"GY","Guyana","Americas",408,58604,2,1156
2022-01-30,"GY","Guyana","Americas",375,58979,4,1160
2022-01-31,"GY","Guyana","Americas",471,59450,5,1165
2022-02-01,"GY","Guyana","Americas",353,59803,1,1166
2022-02-02,"GY","Guyana","Americas",86,59889,2,1168
2022-02-03,"GY","Guyana","Americas",220,60109,3,1171
2022-02-04,"GY","Guyana","Americas",276,60385,5,1176
2022-02-05,"GY","Guyana","Americas",291,60676,0,1176
2022-02-06,"GY","Guyana","Americas",432,61108,3,1179
2022-02-07,"GY","Guyana","Americas",492,61600,2,1181
2022-02-08,"GY","Guyana","Americas",16,61616,1,1182
2022-02-09,"GY","Guyana","Americas",0,61616,0,1182
2022-02-10,"GY","Guyana","Americas",118,61734,3,1185
2022-02-11,"GY","Guyana","Americas",167,61901,3,1188
2022-02-12,"GY","Guyana","Americas",160,62061,0,1188
2022-02-13,"GY","Guyana","Americas",95,62156,2,1190
2022-02-14,"GY","Guyana","Americas",65,62221,3,1193
2022-02-15,"GY","Guyana","Americas",34,62255,1,1194
2022-02-16,"GY","Guyana","Americas",10,62265,2,1196
2022-02-17,"GY","Guyana","Americas",95,62360,3,1199
2022-02-18,"GY","Guyana","Americas",105,62465,3,1202
2022-02-19,"GY","Guyana","Americas",72,62537,1,1203
2022-02-20,"GY","Guyana","Americas",48,62585,5,1208
2022-02-21,"GY","Guyana","Americas",53,62638,2,1210
2022-02-22,"GY","Guyana","Americas",18,62656,1,1211
2022-02-23,"GY","Guyana","Americas",12,62668,2,1213
2022-02-24,"GY","Guyana","Americas",78,62746,2,1215
2022-02-25,"GY","Guyana","Americas",33,62779,0,1215
2022-02-26,"GY","Guyana","Americas",73,62852,1,1216
2022-02-27,"GY","Guyana","Americas",4,62856,0,1216
2022-02-28,"GY","Guyana","Americas",35,62891,4,1220
2022-03-01,"GY","Guyana","Americas",12,62903,0,1220
2022-03-02,"GY","Guyana","Americas",18,62921,0,1220
2022-03-03,"GY","Guyana","Americas",25,62946,0,1220
2022-03-04,"GY","Guyana","Americas",25,62971,2,1222
2022-03-05,"GY","Guyana","Americas",31,63002,1,1223
2022-03-06,"GY","Guyana","Americas",22,63024,0,1223
2021-12-06,"HT","Haiti","Americas",17,25691,4,754
2021-12-07,"HT","Haiti","Americas",14,25705,0,754
2021-12-08,"HT","Haiti","Americas",39,25744,4,758
2021-12-09,"HT","Haiti","Americas",14,25758,3,761
2021-12-10,"HT","Haiti","Americas",36,25794,0,761
2021-12-11,"HT","Haiti","Americas",59,25853,1,762
2021-12-12,"HT","Haiti","Americas",12,25865,0,762
2021-12-13,"HT","Haiti","Americas",14,25879,0,762
2021-12-14,"HT","Haiti","Americas",14,25893,0,762
2021-12-15,"HT","Haiti","Americas",14,25907,3,765
2021-12-16,"HT","Haiti","Americas",0,25907,0,765
2021-12-17,"HT","Haiti","Americas",0,25907,0,765
2021-12-18,"HT","Haiti","Americas",0,25907,0,765
2021-12-19,"HT","Haiti","Americas",27,25934,0,765
2021-12-20,"HT","Haiti","Americas",7,25941,0,765
2021-12-21,"HT","Haiti","Americas",4,25945,0,765
2021-12-22,"HT","Haiti","Americas",0,25945,0,765
2021-12-23,"HT","Haiti","Americas",0,25945,0,765
2021-12-24,"HT","Haiti","Americas",27,25972,1,766
2021-12-25,"HT","Haiti","Americas",2,25974,0,766
2021-12-26,"HT","Haiti","Americas",0,25974,0,766
2021-12-27,"HT","Haiti","Americas",11,25985,0,766
2021-12-28,"HT","Haiti","Americas",0,25985,0,766
2021-12-29,"HT","Haiti","Americas",0,25985,0,766
2021-12-30,"HT","Haiti","Americas",0,25985,0,766
2021-12-31,"HT","Haiti","Americas",0,25985,0,766
2022-01-01,"HT","Haiti","Americas",0,25985,0,766
2022-01-02,"HT","Haiti","Americas",270,26255,7,773
2022-01-03,"HT","Haiti","Americas",4,26259,1,774
2022-01-04,"HT","Haiti","Americas",0,26259,0,774
2022-01-05,"HT","Haiti","Americas",45,26304,0,774
2022-01-06,"HT","Haiti","Americas",102,26406,6,780
2022-01-07,"HT","Haiti","Americas",103,26509,0,780
2022-01-08,"HT","Haiti","Americas",145,26654,0,780
2022-01-09,"HT","Haiti","Americas",153,26807,0,780
2022-01-10,"HT","Haiti","Americas",193,27000,0,780
2022-01-11,"HT","Haiti","Americas",82,27082,0,780
2022-01-12,"HT","Haiti","Americas",236,27318,0,780
2022-01-13,"HT","Haiti","Americas",172,27490,0,780
2022-01-14,"HT","Haiti","Americas",129,27619,0,780
2022-01-15,"HT","Haiti","Americas",200,27819,0,780
2022-01-16,"HT","Haiti","Americas",154,27973,0,780
2022-01-17,"HT","Haiti","Americas",57,28030,0,780
2022-01-18,"HT","Haiti","Americas",87,28117,0,780
2022-01-19,"HT","Haiti","Americas",133,28250,0,780
2022-01-20,"HT","Haiti","Americas",102,28352,3,783
2022-01-21,"HT","Haiti","Americas",119,28471,0,783
2022-01-22,"HT","Haiti","Americas",90,28561,0,783
2022-01-23,"HT","Haiti","Americas",148,28709,0,783
2022-01-24,"HT","Haiti","Americas",344,29053,0,783
2022-01-25,"HT","Haiti","Americas",70,29123,1,784
2022-01-26,"HT","Haiti","Americas",0,29123,0,784
2022-01-27,"HT","Haiti","Americas",0,29123,0,784
2022-01-28,"HT","Haiti","Americas",94,29217,2,786
2022-01-29,"HT","Haiti","Americas",106,29323,6,792
2022-01-30,"HT","Haiti","Americas",121,29444,7,799
2022-01-31,"HT","Haiti","Americas",33,29477,5,804
2022-02-01,"HT","Haiti","Americas",72,29549,0,804
2022-02-02,"HT","Haiti","Americas",0,29549,0,804
2022-02-03,"HT","Haiti","Americas",166,29715,0,804
2022-02-04,"HT","Haiti","Americas",64,29779,0,804
2022-02-05,"HT","Haiti","Americas",53,29832,0,804
2022-02-06,"HT","Haiti","Americas",16,29848,0,804
2022-02-07,"HT","Haiti","Americas",31,29879,2,806
2022-02-08,"HT","Haiti","Americas",9,29888,0,806
2022-02-09,"HT","Haiti","Americas",19,29907,1,807
2022-02-10,"HT","Haiti","Americas",0,29907,0,807
2022-02-11,"HT","Haiti","Americas",0,29907,0,807
2022-02-12,"HT","Haiti","Americas",148,30055,2,809
2022-02-13,"HT","Haiti","Americas",0,30055,0,809
2022-02-14,"HT","Haiti","Americas",0,30055,0,809
2022-02-15,"HT","Haiti","Americas",0,30055,0,809
2022-02-16,"HT","Haiti","Americas",0,30055,0,809
2022-02-17,"HT","Haiti","Americas",153,30208,10,819
2022-02-18,"HT","Haiti","Americas",18,30226,0,819
2022-02-19,"HT","Haiti","Americas",34,30260,0,819
2022-02-20,"HT","Haiti","Americas",13,30273,0,819
2022-02-21,"HT","Haiti","Americas",14,30287,0,819
2022-02-22,"HT","Haiti","Americas",27,30314,1,820
2022-02-23,"HT","Haiti","Americas",0,30314,0,820
2022-02-24,"HT","Haiti","Americas",0,30314,0,820
2022-02-25,"HT","Haiti","Americas",26,30340,0,820
2022-02-26,"HT","Haiti","Americas",0,30340,0,820
2022-02-27,"HT","Haiti","Americas",0,30340,0,820
2022-02-28,"HT","Haiti","Americas",10,30350,0,820
2022-03-01,"HT","Haiti","Americas",3,30353,0,820
2022-03-02,"HT","Haiti","Americas",22,30375,0,820
2022-03-03,"HT","Haiti","Americas",7,30382,0,820
2022-03-04,"HT","Haiti","Americas",3,30385,3,823
2022-03-05,"HT","Haiti","Americas",15,30400,2,825
2022-03-06,"HT","Haiti","Americas",30,30430,2,827
2021-12-06,"VA","Holy See","Europe",0,26,0,0
2021-12-07,"VA","Holy See","Europe",0,26,0,0
2021-12-08,"VA","Holy See","Europe",0,26,0,0
2021-12-09,"VA","Holy See","Europe",0,26,0,0
2021-12-10,"VA","Holy See","Europe",0,26,0,0
2021-12-11,"VA","Holy See","Europe",0,26,0,0
2021-12-12,"VA","Holy See","Europe",0,26,0,0
2021-12-13,"VA","Holy See","Europe",0,26,0,0
2021-12-14,"VA","Holy See","Europe",0,26,0,0
2021-12-15,"VA","Holy See","Europe",0,26,0,0
2021-12-16,"VA","Holy See","Europe",0,26,0,0
2021-12-17,"VA","Holy See","Europe",0,26,0,0
2021-12-18,"VA","Holy See","Europe",0,26,0,0
2021-12-19,"VA","Holy See","Europe",0,26,0,0
2021-12-20,"VA","Holy See","Europe",0,26,0,0
2021-12-21,"VA","Holy See","Europe",0,26,0,0
2021-12-22,"VA","Holy See","Europe",0,26,0,0
2021-12-23,"VA","Holy See","Europe",0,26,0,0
2021-12-24,"VA","Holy See","Europe",0,26,0,0
2021-12-25,"VA","Holy See","Europe",0,26,0,0
2021-12-26,"VA","Holy See","Europe",0,26,0,0
2021-12-27,"VA","Holy See","Europe",0,26,0,0
2021-12-28,"VA","Holy See","Europe",0,26,0,0
2021-12-29,"VA","Holy See","Europe",0,26,0,0
2021-12-30,"VA","Holy See","Europe",0,26,0,0
2021-12-31,"VA","Holy See","Europe",0,26,0,0
2022-01-01,"VA","Holy See","Europe",0,26,0,0
2022-01-02,"VA","Holy See","Europe",0,26,0,0
2022-01-03,"VA","Holy See","Europe",0,26,0,0
2022-01-04,"VA","Holy See","Europe",0,26,0,0
2022-01-05,"VA","Holy See","Europe",0,26,0,0
2022-01-06,"VA","Holy See","Europe",0,26,0,0
2022-01-07,"VA","Holy See","Europe",0,26,0,0
2022-01-08,"VA","Holy See","Europe",0,26,0,0
2022-01-09,"VA","Holy See","Europe",0,26,0,0
2022-01-10,"VA","Holy See","Europe",0,26,0,0
2022-01-11,"VA","Holy See","Europe",0,26,0,0
2022-01-12,"VA","Holy See","Europe",0,26,0,0
2022-01-13,"VA","Holy See","Europe",0,26,0,0
2022-01-14,"VA","Holy See","Europe",0,26,0,0
2022-01-15,"VA","Holy See","Europe",0,26,0,0
2022-01-16,"VA","Holy See","Europe",0,26,0,0
2022-01-17,"VA","Holy See","Europe",0,26,0,0
2022-01-18,"VA","Holy See","Europe",0,26,0,0
2022-01-19,"VA","Holy See","Europe",0,26,0,0
2022-01-20,"VA","Holy See","Europe",0,26,0,0
2022-01-21,"VA","Holy See","Europe",0,26,0,0
2022-01-22,"VA","Holy See","Europe",0,26,0,0
2022-01-23,"VA","Holy See","Europe",0,26,0,0
2022-01-24,"VA","Holy See","Europe",0,26,0,0
2022-01-25,"VA","Holy See","Europe",0,26,0,0
2022-01-26,"VA","Holy See","Europe",0,26,0,0
2022-01-27,"VA","Holy See","Europe",0,26,0,0
2022-01-28,"VA","Holy See","Europe",0,26,0,0
2022-01-29,"VA","Holy See","Europe",0,26,0,0
2022-01-30,"VA","Holy See","Europe",0,26,0,0
2022-01-31,"VA","Holy See","Europe",0,26,0,0
2022-02-01,"VA","Holy See","Europe",0,26,0,0
2022-02-02,"VA","Holy See","Europe",0,26,0,0
2022-02-03,"VA","Holy See","Europe",0,26,0,0
2022-02-04,"VA","Holy See","Europe",0,26,0,0
2022-02-05,"VA","Holy See","Europe",0,26,0,0
2022-02-06,"VA","Holy See","Europe",0,26,0,0
2022-02-07,"VA","Holy See","Europe",0,26,0,0
2022-02-08,"VA","Holy See","Europe",0,26,0,0
2022-02-09,"VA","Holy See","Europe",0,26,0,0
2022-02-10,"VA","Holy See","Europe",0,26,0,0
2022-02-11,"VA","Holy See","Europe",0,26,0,0
2022-02-12,"VA","Holy See","Europe",0,26,0,0
2022-02-13,"VA","Holy See","Europe",0,26,0,0
2022-02-14,"VA","Holy See","Europe",0,26,0,0
2022-02-15,"VA","Holy See","Europe",0,26,0,0
2022-02-16,"VA","Holy See","Europe",0,26,0,0
2022-02-17,"VA","Holy See","Europe",0,26,0,0
2022-02-18,"VA","Holy See","Europe",0,26,0,0
2022-02-19,"VA","Holy See","Europe",0,26,0,0
2022-02-20,"VA","Holy See","Europe",0,26,0,0
2022-02-21,"VA","Holy See","Europe",0,26,0,0
2022-02-22,"VA","Holy See","Europe",0,26,0,0
2022-02-23,"VA","Holy See","Europe",0,26,0,0
2022-02-24,"VA","Holy See","Europe",0,26,0,0
2022-02-25,"VA","Holy See","Europe",0,26,0,0
2022-02-26,"VA","Holy See","Europe",0,26,0,0
2022-02-27,"VA","Holy See","Europe",0,26,0,0
2022-02-28,"VA","Holy See","Europe",0,26,0,0
2022-03-01,"VA","Holy See","Europe",0,26,0,0
2022-03-02,"VA","Holy See","Europe",0,26,0,0
2022-03-03,"VA","Holy See","Europe",0,26,0,0
2022-03-04,"VA","Holy See","Europe",0,26,0,0
2022-03-05,"VA","Holy See","Europe",0,26,0,0
2022-03-06,"VA","Holy See","Europe",0,26,0,0
2021-12-06,"HN","Honduras","Americas",0,378113,0,10413
2021-12-07,"HN","Honduras","Americas",0,378113,0,10413
2021-12-08,"HN","Honduras","Americas",238,378351,3,10416
2021-12-09,"HN","Honduras","Americas",46,378397,0,10416
2021-12-10,"HN","Honduras","Americas",26,378423,0,10416
2021-12-11,"HN","Honduras","Americas",124,378547,3,10419
2021-12-12,"HN","Honduras","Americas",14,378561,2,10421
2021-12-13,"HN","Honduras","Americas",0,378561,0,10421
2021-12-14,"HN","Honduras","Americas",0,378561,0,10421
2021-12-15,"HN","Honduras","Americas",54,378615,3,10424
2021-12-16,"HN","Honduras","Americas",27,378642,0,10424
2021-12-17,"HN","Honduras","Americas",43,378685,0,10424
2021-12-18,"HN","Honduras","Americas",50,378735,4,10428
2021-12-19,"HN","Honduras","Americas",69,378804,0,10428
2021-12-20,"HN","Honduras","Americas",0,378804,0,10428
2021-12-21,"HN","Honduras","Americas",0,378804,0,10428
2021-12-22,"HN","Honduras","Americas",39,378843,0,10428
2021-12-23,"HN","Honduras","Americas",120,378963,1,10429
2021-12-24,"HN","Honduras","Americas",31,378994,0,10429
2021-12-25,"HN","Honduras","Americas",79,379073,0,10429
2021-12-26,"HN","Honduras","Americas",0,379073,0,10429
2021-12-27,"HN","Honduras","Americas",0,379073,0,10429
2021-12-28,"HN","Honduras","Americas",0,379073,0,10429
2021-12-29,"HN","Honduras","Americas",203,379276,3,10432
2021-12-30,"HN","Honduras","Americas",126,379402,2,10434
2021-12-31,"HN","Honduras","Americas",140,379542,0,10434
2022-01-01,"HN","Honduras","Americas",0,379542,0,10434
2022-01-02,"HN","Honduras","Americas",0,379542,0,10434
2022-01-03,"HN","Honduras","Americas",596,380138,7,10441
2022-01-04,"HN","Honduras","Americas",0,380138,0,10441
2022-01-05,"HN","Honduras","Americas",0,380138,0,10441
2022-01-06,"HN","Honduras","Americas",69,380207,1,10442
2022-01-07,"HN","Honduras","Americas",283,380490,0,10442
2022-01-08,"HN","Honduras","Americas",393,380883,0,10442
2022-01-09,"HN","Honduras","Americas",371,381254,2,10444
2022-01-10,"HN","Honduras","Americas",0,381254,0,10444
2022-01-11,"HN","Honduras","Americas",0,381254,0,10444
2022-01-12,"HN","Honduras","Americas",736,381990,4,10448
2022-01-13,"HN","Honduras","Americas",450,382440,2,10450
2022-01-14,"HN","Honduras","Americas",375,382815,0,10450
2022-01-15,"HN","Honduras","Americas",0,382815,0,10450
2022-01-16,"HN","Honduras","Americas",1262,384077,4,10454
2022-01-17,"HN","Honduras","Americas",0,384077,0,10454
2022-01-18,"HN","Honduras","Americas",0,384077,0,10454
2022-01-19,"HN","Honduras","Americas",1285,385362,2,10456
2022-01-20,"HN","Honduras","Americas",602,385964,2,10458
2022-01-21,"HN","Honduras","Americas",0,385964,0,10458
2022-01-22,"HN","Honduras","Americas",1551,387515,11,10469
2022-01-23,"HN","Honduras","Americas",921,388436,0,10469
2022-01-24,"HN","Honduras","Americas",0,388436,0,10469
2022-01-25,"HN","Honduras","Americas",0,388436,13,10482
2022-01-26,"HN","Honduras","Americas",1946,390382,6,10488
2022-01-27,"HN","Honduras","Americas",763,391145,2,10490
2022-01-28,"HN","Honduras","Americas",729,391874,14,10504
2022-01-29,"HN","Honduras","Americas",0,391874,0,10504
2022-01-30,"HN","Honduras","Americas",0,391874,0,10504
2022-01-31,"HN","Honduras","Americas",0,391874,0,10504
2022-02-01,"HN","Honduras","Americas",0,391874,0,10504
2022-02-02,"HN","Honduras","Americas",0,391874,0,10504
2022-02-03,"HN","Honduras","Americas",4675,396549,31,10535
2022-02-04,"HN","Honduras","Americas",1728,398277,16,10551
2022-02-05,"HN","Honduras","Americas",623,398900,0,10551
2022-02-06,"HN","Honduras","Americas",0,398900,0,10551
2022-02-07,"HN","Honduras","Americas",0,398900,0,10551
2022-02-08,"HN","Honduras","Americas",0,398900,0,10551
2022-02-09,"HN","Honduras","Americas",2293,401193,6,10557
2022-02-10,"HN","Honduras","Americas",1136,402329,2,10559
2022-02-11,"HN","Honduras","Americas",812,403141,28,10587
2022-02-12,"HN","Honduras","Americas",832,403973,8,10595
2022-02-13,"HN","Honduras","Americas",791,404764,13,10608
2022-02-14,"HN","Honduras","Americas",0,404764,0,10608
2022-02-15,"HN","Honduras","Americas",0,404764,0,10608
2022-02-16,"HN","Honduras","Americas",0,404764,0,10608
2022-02-17,"HN","Honduras","Americas",2108,406872,33,10641
2022-02-18,"HN","Honduras","Americas",0,406872,0,10641
2022-02-19,"HN","Honduras","Americas",0,406872,0,10641
2022-02-20,"HN","Honduras","Americas",0,406872,0,10641
2022-02-21,"HN","Honduras","Americas",0,406872,0,10641
2022-02-22,"HN","Honduras","Americas",1584,408456,30,10671
2022-02-23,"HN","Honduras","Americas",1252,409708,13,10684
2022-02-24,"HN","Honduras","Americas",0,409708,0,10684
2022-02-25,"HN","Honduras","Americas",0,409708,0,10684
2022-02-26,"HN","Honduras","Americas",1504,411212,36,10720
2022-02-27,"HN","Honduras","Americas",0,411212,0,10720
2022-02-28,"HN","Honduras","Americas",1521,412733,55,10775
2022-03-01,"HN","Honduras","Americas",0,412733,0,10775
2022-03-02,"HN","Honduras","Americas",0,412733,0,10775
2022-03-03,"HN","Honduras","Americas",822,413555,9,10784
2022-03-04,"HN","Honduras","Americas",144,413699,1,10785
2022-03-05,"HN","Honduras","Americas",0,413699,0,10785
2022-03-06,"HN","Honduras","Americas",612,414311,14,10799
2021-12-06,"HU","Hungary","Europe",22699,1157568,489,35611
2021-12-07,"HU","Hungary","Europe",4311,1161879,224,35835
2021-12-08,"HU","Hungary","Europe",6849,1168728,213,36048
2021-12-09,"HU","Hungary","Europe",7310,1176038,215,36263
2021-12-10,"HU","Hungary","Europe",6884,1182922,166,36429
2021-12-11,"HU","Hungary","Europe",0,1182922,0,36429
2021-12-12,"HU","Hungary","Europe",0,1182922,0,36429
2021-12-13,"HU","Hungary","Europe",16017,1198939,455,36884
2021-12-14,"HU","Hungary","Europe",3575,1202514,195,37079
2021-12-15,"HU","Hungary","Europe",5506,1208020,153,37232
2021-12-16,"HU","Hungary","Europe",5298,1213318,144,37376
2021-12-17,"HU","Hungary","Europe",4977,1218295,154,37530
2021-12-18,"HU","Hungary","Europe",0,1218295,0,37530
2021-12-19,"HU","Hungary","Europe",0,1218295,0,37530
2021-12-20,"HU","Hungary","Europe",10105,1228400,366,37896
2021-12-21,"HU","Hungary","Europe",1985,1230385,132,38028
2021-12-22,"HU","Hungary","Europe",3359,1233744,139,38167
2021-12-23,"HU","Hungary","Europe",3586,1237330,140,38307
2021-12-24,"HU","Hungary","Europe",0,1237330,0,38307
2021-12-25,"HU","Hungary","Europe",0,1237330,0,38307
2021-12-26,"HU","Hungary","Europe",0,1237330,0,38307
2021-12-27,"HU","Hungary","Europe",7989,1245319,436,38743
2021-12-28,"HU","Hungary","Europe",1370,1246689,151,38894
2021-12-29,"HU","Hungary","Europe",3005,1249694,115,39009
2021-12-30,"HU","Hungary","Europe",3361,1253055,95,39104
2021-12-31,"HU","Hungary","Europe",3360,1256415,82,39186
2022-01-01,"HU","Hungary","Europe",0,1256415,0,39186
2022-01-02,"HU","Hungary","Europe",0,1256415,0,39186
2022-01-03,"HU","Hungary","Europe",5865,1262280,248,39434
2022-01-04,"HU","Hungary","Europe",2429,1264709,83,39517
2022-01-05,"HU","Hungary","Europe",5270,1269979,82,39599
2022-01-06,"HU","Hungary","Europe",6454,1276433,80,39679
2022-01-07,"HU","Hungary","Europe",6524,1282957,101,39780
2022-01-08,"HU","Hungary","Europe",0,1282957,0,39780
2022-01-09,"HU","Hungary","Europe",0,1282957,0,39780
2022-01-10,"HU","Hungary","Europe",14655,1297612,167,39947
2022-01-11,"HU","Hungary","Europe",3382,1300994,69,40016
2022-01-12,"HU","Hungary","Europe",7883,1308877,67,40083
2022-01-13,"HU","Hungary","Europe",9216,1318093,81,40164
2022-01-14,"HU","Hungary","Europe",8921,1327014,73,40237
2022-01-15,"HU","Hungary","Europe",0,1327014,0,40237
2022-01-16,"HU","Hungary","Europe",0,1327014,0,40237
2022-01-17,"HU","Hungary","Europe",21219,1348233,270,40507
2022-01-18,"HU","Hungary","Europe",6851,1355084,94,40601
2022-01-19,"HU","Hungary","Europe",14890,1369974,85,40686
2022-01-20,"HU","Hungary","Europe",15526,1385500,71,40757
2022-01-21,"HU","Hungary","Europe",15957,1401457,65,40822
2022-01-22,"HU","Hungary","Europe",0,1401457,0,40822
2022-01-23,"HU","Hungary","Europe",0,1401457,0,40822
2022-01-24,"HU","Hungary","Europe",39928,1441385,122,40944
2022-01-25,"HU","Hungary","Europe",9717,1451102,74,41018
2022-01-26,"HU","Hungary","Europe",20174,1471276,69,41087
